RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
18463969,Bhai Ji Dhaba,1,Gurgaon,Hanuman Mandir| Phase-1| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18350144,Bikaner Sweets,1,Gurgaon,Shop 7| Sector 18| HUDA Complex| Sarhaul Village| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian| South Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,2,300,1
18466414,Cafe Coffee Day,1,Gurgaon,Infotech Center| Old Delhi Gurgaon Road| IDPL Township| Sector 22A| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Cafe,Indian Rupees(Rs.),No,No,No,No,1,0,450,1
18332976,Cake 24x7,1,Gurgaon,Plot 424| Satguru Farm| Opposite Maruti Gate 1| Sector 18| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Bakery| Desserts,Indian Rupees(Rs.),No,Yes,Yes,No,1,2,450,1
18412860,Chaayos,1,Gurgaon,Plot 243| Tower A| SP Infocity| Udyog Vihar Phase 1| Sector 20| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Cafe| Tea,Indian Rupees(Rs.),No,Yes,No,No,1,3,400,1
18391133,Chauhan Hotel,1,Gurgaon,Shop 5| HUDA Market| Sector 18| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18311952,Costa Coffee,1,Gurgaon,Airtel Centre Bharti Airtel Ltd| 5th Floor| Plot 16| Phase 4| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Cafe,Indian Rupees(Rs.),No,No,No,No,2,2,600,1
18350138,Dheeraj Vaishno Dhaba,1,Gurgaon,Rao Chattar Singh Market| Opposite Siemens Sarhaul Village| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
313078,Domino's Pizza,1,Gurgaon,SCO 35| HUDA Commercial Complex| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Pizza| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,3,700,1
18265716,Food Ka Adda,1,Gurgaon,Plot 481| Ground Floor| Phase 5| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian| Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,1,3,400,1
18382370,iKitchen,1,Gurgaon,Plot 477| Sector 18| Sarhaul| Phase IV| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian| Chinese| Italian,Indian Rupees(Rs.),No,Yes,No,No,2,2,650,1
18421451,Knights Kitchen,1,Gurgaon,93-B| Phase 5| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18427204,Ku-Kukdu-Ku,1,Gurgaon,Near DCB ATM| Vimal Yadav Wali Galli| Sarhaul Village| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,250,1
18352171,Mogambo Kitchen,1,Gurgaon,Plot 581| Phase 5| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18458633,Noore-e-Seva,1,Gurgaon,Shop 3| Huda Market| Sarahel| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Mughlai| Biryani,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18306504,Premier Bite,1,Gurgaon,243| Phase 1| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian| Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,1,1,400,1
18458319,Renu Sweets & Restaurant,1,Gurgaon,Main Market Sarhaol| Opposite Siemens Company| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18463955,Street Foods by Punjab Grill,1,Gurgaon,Location Varies| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Street Food| North Indian,Indian Rupees(Rs.),No,No,No,No,2,1,600,1
18337883,Tpot,1,Gurgaon,Plot 241| Smile Group| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,Cafe,Indian Rupees(Rs.),No,Yes,No,No,1,1,400,1
18391145,Uttrakhand Bohra Bhojnalaya & Fast Food,1,Gurgaon,Main Sarhol Village| Opposite Siemens Office| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18277216,Uttrakhand Dhaba,1,Gurgaon,Near Ram Chowk| Udyog Vihar| Gurgaon,Udyog Vihar,Udyog Vihar| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
312592,Tea Halt,1,Gurgaon,Ground Floor| Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,Cafe,Indian Rupees(Rs.),No,Yes,No,No,1,82,400,3.1
9273,Dunkin' Donuts,1,Gurgaon,7| Tower C| Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,Burger| Desserts| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,2,302,600,3.5
309134,Indian Bistro Company,1,Gurgaon,Unit 3| Tower B| Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,2,276,750,3.7
18458638,Department of Food and Social Affair,1,Gurgaon,Unitech Cyber Park| Behind Tower A| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18337882,Tpot,1,Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon,Unitech Cyber Park| Sector 39| Gurgaon| Gurgaon,Cafe,Indian Rupees(Rs.),No,Yes,No,No,2,3,800,1
18237342,Anaaj,1,Gurgaon,Food Court| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,North Indian| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,7,500,2.9
18383550,Au Bon Pain,1,Gurgaon,New Food court| 12-A| Ground Floor| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Cafe| Bakery,Indian Rupees(Rs.),No,No,No,No,2,8,600,2.8
302243,Cafe Coffee Day,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Cafe,Indian Rupees(Rs.),No,No,No,No,1,10,450,3.1
18294576,Cafe Friends,1,Gurgaon,Shop 14| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Cafe| Fast Food| Street Food,Indian Rupees(Rs.),No,No,No,No,2,31,600,3.2
18233603,Chinese Bistro,1,Gurgaon,Food Court| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Chinese,Indian Rupees(Rs.),No,No,No,No,2,5,600,2.9
304182,Dunkin' Donuts,1,Gurgaon,Unit 2| Ground Floor| Amenity Block| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Burger| Desserts| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,87,600,3.4
18396424,Madras Coffee House,1,Gurgaon,Unit 7| SEZ Block 4 Aminity| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,South Indian,Indian Rupees(Rs.),No,No,No,No,1,4,300,3
9967,McDonald's,1,Gurgaon,3| Ground Floor| Amenity Block| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Fast Food| Burger,Indian Rupees(Rs.),No,No,No,No,2,35,500,3.3
18350125,Nukkadwala,1,Gurgaon,Unit 7| SEZ Block 4 Aminity| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Fast Food| Street Food,Indian Rupees(Rs.),No,No,No,No,1,25,300,3.2
302248,Salad Chef,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Healthy Food| Fast Food| Salad,Indian Rupees(Rs.),No,Yes,No,No,1,44,400,3.2
310531,Subway,1,Gurgaon,Food Court| Ground Floor| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,American| Fast Food| Salad| Healthy Food,Indian Rupees(Rs.),No,No,No,No,2,27,500,3.3
312708,Tea Halt,1,Gurgaon,Food Court| Basement| Amenity Block| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Cafe,Indian Rupees(Rs.),No,Yes,No,No,1,14,400,2.7
18175288,The Kachori Co.,1,Gurgaon,Amenity Block| Unitech Infospace| Old Delhi-Gurgaon Road| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Street Food,Indian Rupees(Rs.),No,No,No,No,1,11,200,2.5
18124368,Urban Dhaba,1,Gurgaon,Food Court| Basement 1| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,North Indian,Indian Rupees(Rs.),No,Yes,No,No,2,11,700,3.2
18371415,A Piece of Paris,1,Gurgaon,Next to Citibank ATM| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Desserts| Bakery,Indian Rupees(Rs.),No,Yes,No,No,2,43,600,3.9
305687,Chaayos,1,Gurgaon,Amenity Block| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Cafe| Tea,Indian Rupees(Rs.),No,Yes,No,No,1,127,400,3.8
309642,Doughlicious,1,Gurgaon,Unit 11| Ground Floor| Amenity Block| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Bakery| Desserts| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,60,550,3.6
18273546,Eggers Madhouse,1,Gurgaon,15| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Fast Food,Indian Rupees(Rs.),No,Yes,No,No,2,51,500,3.7
18349911,Live Wok,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Chinese| Asian| Thai,Indian Rupees(Rs.),Yes,No,No,No,2,45,500,3.6
300652,Orange Chopsticks,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Chinese| Thai| Asian,Indian Rupees(Rs.),Yes,Yes,No,No,3,200,1300,3.5
302239,Pizzoccheri,1,Gurgaon,Block 4| Unitech Infospace| Opposite IDPL| Old Delhi Gurgaon Road| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Fast Food| Pizza,Indian Rupees(Rs.),Yes,No,No,No,2,76,800,3.6
18458317,Creamy Innovation,1,Gurgaon,Counter 7| Food Court| Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Bakery,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18237348,Dosa Republic,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,South Indian,Indian Rupees(Rs.),No,No,No,No,1,1,300,1
18311959,Giani's,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Ice Cream| Desserts,Indian Rupees(Rs.),No,No,No,No,1,2,250,1
309308,Chai Point,1,Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon,Unitech Infospace| Sector 21| Gurgaon| Gurgaon,Tea| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,49,200,2.4
301559,Latitude - Vivanta By Taj,1,Gurgaon,Vivanta by Taj| Near HUDA City Center Metro Station| Sector 44| Gurgaon,Vivanta by Taj| Sector 44| Gurgaon,Vivanta by Taj| Sector 44| Gurgaon| Gurgaon,North Indian| Mediterranean| European| Asian| Chinese| Pizza,Indian Rupees(Rs.),Yes,No,No,No,4,305,3500,3.8
301562,Thai Pavilion - Vivanta By Taj,1,Gurgaon,Vivanta by Taj| Near HUDA City Center Metro Station| Sector 44| Gurgaon,Vivanta by Taj| Sector 44| Gurgaon,Vivanta by Taj| Sector 44| Gurgaon| Gurgaon,Thai| Asian,Indian Rupees(Rs.),Yes,No,No,No,4,219,4000,4
311480,3H Kitchen,1,Gurgaon,B-70| Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,2,15,600,2.9
303866,Manish Sweets & Bakers,1,Gurgaon,Shop 59| Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Mithai| Bakery| Street Food,Indian Rupees(Rs.),No,No,No,No,1,5,200,2.8
4188,Oasis Kitchen,1,Gurgaon,S-161| Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,1,6,250,2.9
311844,Ramchandra Chinese Food,1,Gurgaon,C-145| Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Chinese| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,10,250,2.7
308681,Sona Chinese,1,Gurgaon,C-124| Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Chinese,Indian Rupees(Rs.),No,No,No,No,1,14,400,2.8
2817,The Pastry Hut,1,Gurgaon,S-73| Palam Vyapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Bakery| Desserts,Indian Rupees(Rs.),No,Yes,No,No,1,13,150,2.9
5927,Aggarwal Sweets & Restaurant,1,Gurgaon,B-89| Vyaapar Kendra| Palam Vihar| Gurgaon,Vyapar Kendra| Palam Vihar,Vyapar Kendra| Palam Vihar| Gurgaon,Mithai,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
301734,Bhoomika,1,Gurgaon,39| Ground Floor| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Bakery| Desserts,Indian Rupees(Rs.),No,No,No,No,1,6,250,2.9
309851,FoodZilla,1,Gurgaon,UGF-126| 1st Floor| Vyapar Kendra| C Block| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Chinese| Assamese,Indian Rupees(Rs.),No,Yes,No,No,2,153,700,3.3
300097,Goli Vada Pav No. 1,1,Gurgaon,180| Ground Floor| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Street Food,Indian Rupees(Rs.),No,Yes,No,No,1,151,150,3.4
18466966,Indo Chinese,1,Gurgaon,178| Ground Floor| Vyapar Kendra| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,12,200,3.2
306524,Kathi Junction,1,Gurgaon,GF-23| Ground Floor| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,89,400,3
1453,Romi da Dhaba,1,Gurgaon,GF-177| Sushant Vyapar Kendra| Sushant Lok 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian,Indian Rupees(Rs.),No,Yes,No,No,2,122,550,3.1
1451,Shamji Snacks,1,Gurgaon,54| Vyapar Kendra| Block C| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Mithai| Street Food| South Indian| Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,1,83,400,2.7
300082,The Lunch Break,1,Gurgaon,UGF-9| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,1,7,200,2.9
313479,Veg O Non,1,Gurgaon,181| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian,Indian Rupees(Rs.),No,No,No,No,2,21,650,3.1
9122,Alwar Sweets,1,Gurgaon,GF-40| Opposite Mother Dairy| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Mithai| Street Food,Indian Rupees(Rs.),No,No,No,No,1,66,200,3.5
3559,Bakers Oven,1,Gurgaon,9| Ground Floor| Vyaapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Bakery| Desserts,Indian Rupees(Rs.),No,Yes,No,No,2,69,600,3.6
18265678,Burgzz Bee,1,Gurgaon,GF-179| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Burger| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,60,250,3.6
2165,Chinese Corner,1,Gurgaon,GF-174| Vyapar Kendra| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Chinese| Thai,Indian Rupees(Rs.),No,Yes,No,No,2,369,500,3.6
6769,Iroha,1,Gurgaon,GF-144-146| Vyapar Kendra| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Bakery| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,63,400,3.7
18441791,Chaudhary Burfi Wala,1,Gurgaon,Shop 38| Vyapar Kendra| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,Mithai| Street Food,Indian Rupees(Rs.),No,No,No,No,1,2,150,1
1454,Curry 'n' Phulka,1,Gurgaon,GF-1| Vyapar Kendra| Block C| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian| Chinese,Indian Rupees(Rs.),No,Yes,No,No,1,83,400,2.4
6775,Wah Ji Wah,1,Gurgaon,100| Ground Floor| Vyapar Kendra| C Block| Phase 1| Sushant Lok| Gurgaon,Vyapar Kendra| Sushant Lok,Vyapar Kendra| Sushant Lok| Gurgaon,North Indian,Indian Rupees(Rs.),No,Yes,No,No,1,142,400,2.2
306043,Woods Spice,1,Gurgaon,Woods Resort| H Block| Greenwood City| Near Sector 45| Gurgaon,Woods Resort| Gurgaon,Woods Resort| Gurgaon| Gurgaon,Continental| North Indian,Indian Rupees(Rs.),Yes,No,No,No,3,36,1300,3.2
2100712,Mocha,1,Guwahati,Anil Plaza 2| G.S Road| Christian Basti| Guwahati,Anil Plaza| Christian Basti,Anil Plaza| Christian Basti| Guwahati,Cafe| Italian,Indian Rupees(Rs.),No,No,No,No,3,394,800,4.6
2100478,Terra Mayaa Restaurant and Lounge,1,Guwahati,6th Floor| Anil Plaza 2| G.S. Road| Christian Basti| Guwahati,Anil Plaza| Christian Basti,Anil Plaza| Christian Basti| Guwahati,North Indian| Continental| Italian| Chinese,Indian Rupees(Rs.),No,No,No,No,3,360,1400,3.9
18384506,The Basement Caf?,1,Guwahati,R.G. Baruah Road| Near Guwahati Commerece College| Chandmari| Guwahati,Chandmari,Chandmari| Guwahati,Cafe,Indian Rupees(Rs.),No,No,No,No,2,126,600,4.7
2100108,Strawberry Fields,1,Guwahati,Chakradhar Villa| Opposite All India Radio| Chandmari| Guwahati,Chandmari,Chandmari| Guwahati,Cafe,Indian Rupees(Rs.),No,No,No,No,2,290,500,4.1
2100921,Brooklyn Blues,1,Guwahati,4th Floor| Dona Planet Mall| G. S. Road| Christian Basti| Guwahati,Christian Basti,Christian Basti| Guwahati,Continental| European,Indian Rupees(Rs.),No,No,No,No,3,110,1400,4.2
2100565,Confucius,1,Guwahati,Near VLCC| G.S. Road| Christian Basti| Guwahati,Christian Basti,Christian Basti| Guwahati,Chinese| Thai,Indian Rupees(Rs.),No,No,No,No,3,304,750,4.1
2100870,The Woking Mama,1,Guwahati,4th Floor| Dona Planet Multiplex Mall| D. Neog Path| GS Road| Christian Basti| Guwahati,Christian Basti,Christian Basti| Guwahati,Chinese| Thai| Japanese| Asian,Indian Rupees(Rs.),No,No,No,No,3,129,1300,4.4
2100861,Underdoggs Sports Bar & Grill,1,Guwahati,1st Floor| Central Mall| G.S. Road| Sree Nagar| Christian Basti| Guwahati,Christian Basti,Christian Basti| Guwahati,North Indian| Continental,Indian Rupees(Rs.),No,No,No,No,4,222,1650,4.4
18381932,The Zouq : Resto-Cafe,1,Guwahati,1st Floor| Royal Orchard| House 1| By Lane 2| Near Arohan and Passport Office| Dispur| Guwahati,Dispur,Dispur| Guwahati,Cafe| North Indian| Italian,Indian Rupees(Rs.),No,No,No,No,2,124,500,4.1
18397909,BrewBakes,1,Guwahati,Near Six Mile Flyover| above Domino's Pizza| Six Mile| Guwahati G.S. Road,Six Mile,Six Mile| Guwahati,Cafe| Continental| Chinese,Indian Rupees(Rs.),No,No,No,No,2,28,500,4
2100702,Barbeque Nation,1,Guwahati,2nd Floor| Adityam Building| Ulubari| Guwahati,Ulubari,Ulubari| Guwahati,North Indian,Indian Rupees(Rs.),No,No,No,No,4,774,1500,4.9
2100101,Yo! China,1,Guwahati,1st Floor| Adityam Building|Borthakur Mall Road| Ulubari| Guwahati,Ulubari,Ulubari| Guwahati,Chinese,Indian Rupees(Rs.),No,No,No,No,3,327,800,3.6
2100322,4 Seasons,1,Guwahati,Opposite Institute of Social Science| Bhuban Road| Uzan Bazaar| Guwahati,Uzan Bazaar,Uzan Bazaar| Guwahati,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,1,142,300,3.6
2100784,11th Avenue Cafe Bistro,1,Guwahati,Opposite Assam State Museum| Dighalipukhuri| Tayabullah Road| Uzan Bazaar| Guwahati,Uzan Bazaar,Uzan Bazaar| Guwahati,Cafe| American| Italian| Continental,Indian Rupees(Rs.),No,No,No,No,2,377,400,4.1
2100849,Caf? Riverrun,1,Guwahati,47| Mahatma Gandhi Road| Uzan Bazaar| FabIndia Building| Guwahati ,Uzan Bazaar,Uzan Bazaar| Guwahati,Continental| Juices| Cafe| Desserts| Salad| Italian,Indian Rupees(Rs.),No,No,No,No,2,99,500,4.2
18480196,Fat Belly,1,Guwahati,Opposite Rabindra Bhawan| GNB Road| Ambari| Dighalipukhuri East| Uzan Bazaar| Guwahati,Uzan Bazaar,Uzan Bazaar| Guwahati,Asian| Chinese| Tibetan,Indian Rupees(Rs.),No,No,No,No,2,25,500,4.1
2100719,The Corner Cafe,1,Guwahati,Navin Bhawan| Lamb Road| Ambari| Uzan Bazaar Guwahti| Uzan Bazaar| Guwahati,Uzan Bazaar,Uzan Bazaar| Guwahati,Cafe| Continental,Indian Rupees(Rs.),No,No,No,No,3,179,850,4.1
2100676,Chung Fa,1,Guwahati,Zoo Narengi Road| Geetanagar| Zoo Tiniali Area| Guwahati| Zoo Tiniali| Guwahati,Zoo Tiniali,Zoo Tiniali| Guwahati,Chinese,Indian Rupees(Rs.),No,No,No,No,2,369,600,4.3
2100074,Shanghai Salsa,1,Guwahati,37| 1st Floor| Hatigarh Chariali| Mother Teresa Road| Zoo Tiniali Area| Zoo Tiniali| Guwahati,Zoo Tiniali,Zoo Tiniali| Guwahati,Continental| Fast Food| Chinese| Charcoal Grill| Mexican,Indian Rupees(Rs.),No,No,No,No,3,256,1000,4
18224282,Three Guys,1,Guwahati,R.G.B Road| Zonali| Near Jonali Bus Stop| Zoo Tiniali| Guwahati,Zoo Tiniali,Zoo Tiniali| Guwahati,Continental| North Indian| Chinese| Arabian| Thai,Indian Rupees(Rs.),No,No,No,No,2,233,700,4.3
2100776,Ziya,1,Guwahati,Opposite 5th By-Lane| Mother Teresa Road| Zoo Road| Zoo Tiniali| Guwahati,Zoo Tiniali,Zoo Tiniali| Guwahati,Continental| Chinese,Indian Rupees(Rs.),No,No,No,No,2,96,700,4.3
90744,Exotica,1,Hyderabad,Opposite Audi Showroom| 5th Floor| 12th Square Building| Road 12| Banjara Hills| Hyderabad,12th Square Building| Banjara Hills,12th Square Building| Banjara Hills| Hyderabad,Mughlai| North Indian| Chinese,Indian Rupees(Rs.),Yes,Yes,No,No,3,3374,1500,4.3
18452864,AB's - Absolute Barbecues,1,Hyderabad,No. 8-2-618/10-11|2nd Floor| Krishe Amethyst| Road No.1| Banjara Hills| Hyderabad,Banjara Hills,Banjara Hills| Hyderabad,European| Mediterranean| North Indian,Indian Rupees(Rs.),No,No,No,No,3,200,1500,4.9
